UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y,FID
65103751,222,1200,מודיעין-מכבים-רעות,גן ילדים - גן מעגן,,13,5305,200741.873727,643160.653794,2014,2015-07,200741.873727,643160.653794,8418
54007165,222,296,נווה איתן,בית החינוך גאון הירדן,,13,5300,249923.552027,711066.799494,0,,249923.552027,711066.799494,8419
53998735,222,6400,הרצלייה,בית ספר למלנאות תדמור,,13,5300,182208.371127,676163.952294,2014,2015-07,182208.371127,676163.952294,8420
54007167,222,5000,תל אביב -יפו,"בית ספר - טכנולוגי נעמ""ת",,13,5330,177201.506427,660889.353794,0,,177201.506427,660889.353794,8421
54000381,222,1137,קריית יערים,בית ספר - הרי יהודה,,13,5312,209541.979527,634368.416094,0,,209541.979527,634368.416094,8422
54007170,222,6600,חולון,"גן ילדים - מ""מ צדף",,13,5305,178100.430127,658952.755594,0,,178100.430127,658952.755594,8423
53975501,222,7400,נתניה,בית ספר - אורט לייבוביץ,,13,5330,188315.396027,691653.563194,0,,188315.396027,691653.563194,8424
54000382,222,6300,גבעתיים,גן ילדים - אשל,,13,5305,182308.372627,663652.043194,0,,182308.372627,663652.043194,8425
54007171,222,5000,תל אביב -יפו,מכללה - לאומנות,,13,5370,178227.571727,663825.222794,0,,178227.571727,663825.222794,8426
53999910,222,0,,גן ילדים - תלתן,,13,5305,228396.351527,632505.963294,0,,228396.351527,632505.963294,8427
54021527,222,62,דגניה א',גן ילדים,Kindergarten,13,5305,254386.138427,734980.731094,0,,254386.138427,734980.731094,8428
53944929,222,7400,נתניה,גן ילדים - יערה,Ya'ara Kindergarten,13,5305,186258.163727,687993.988894,0,,186258.163727,687993.988894,8429
61239161,222,1286,שגב-שלום,גן ילדים - גן אמינות,,13,5305,184351.281127,566456.509594,0,,184351.281127,566456.509594,8430
53999912,222,7900,פתח תקווה,גן ילדים - גן ה מ,,13,5305,191413.587827,665032.879194,0,,191413.587827,665032.879194,8431
61239162,222,1286,שגב-שלום,בית ספר - אל זהרא ד,,13,5310,184601.539327,566781.508894,0,,184601.539327,566781.508894,8432
54008694,222,7400,נתניה,גן ילדים - צפורן,,13,5305,186838.811827,694144.574994,0,,186838.811827,694144.574994,8433
53999914,222,7900,פתח תקווה,בית ספר - תורנית נחלת דוד,,13,5320,190501.792827,666716.180194,0,,190501.792827,666716.180194,8434
61239163,222,1286,שגב-שלום,גן ילדים,Kindergarten,13,5305,184577.674627,566840.402894,0,,184577.674627,566840.402894,8435
54000387,222,2600,אילת,בית ספר - תל אביב,,13,5330,195216.897327,385441.797994,0,,195216.897327,385441.797994,8436
53945896,222,7400,נתניה,ישיבת - ויז'ניץ,,13,5340,186850.929427,692246.716594,0,,186850.929427,692246.716594,8437
53997742,222,874,מגדל העמק,בית ספר - לבנות מוסדות מגדל אור מדרשיית הגליל,,13,5337,222189.938227,731081.267994,0,,222189.938227,731081.267994,8438
54007177,222,439,שלוחות,מוסד חינוך,Education Institute,13,5300,245186.448727,708516.600594,0,,245186.448727,708516.600594,8439
54015787,222,7400,נתניה,גן ילדים - הרימון,,13,5305,186643.461427,693000.745494,0,,186643.461427,693000.745494,8440
54022694,222,9700,הוד השרון,גן ילדים - גן צבעוני,Gan Tsiv'oni Kindergarten,13,5305,190810.769827,674178.455394,0,,190810.769827,674178.455394,8441
61239164,222,1286,שגב-שלום,גן ילדים,Kindergarten,13,5305,184565.373927,566847.763894,0,,184565.373927,566847.763894,8442
54022539,222,7400,נתניה,מכללת - בית חנה למורים וגננות,,13,5370,187024.833327,694625.029194,0,,187024.833327,694625.029194,8443
61239260,222,1161,רהט,בית ספר - אלנור,,13,5320,177600.523627,588701.335294,0,,177600.523627,588701.335294,8444
54021530,222,4000,חיפה,שלוחת אוניברסיטת דרבי בישראל,,13,5380,204139.203527,743883.714294,0,,204139.203527,743883.714294,8445
54007182,222,240,יקנעם עילית,גן ילדים - החיבוקים של עירית,,13,5305,210607.553527,729669.445894,0,,210607.553527,729669.445894,8446
53973583,222,7400,נתניה,גן ילדים - צלילים,,13,5305,186378.706027,691765.479994,0,,186378.706027,691765.479994,8447
54023292,222,509,כפר כנא,בית ספר לנהיגה,,13,5300,232486.947927,739000.367194,2014,2015-07,232486.947927,739000.367194,8448
61239165,222,1286,שגב-שלום,גן ילדים,Kindergarten,13,5305,184553.460727,566852.316094,0,,184553.460727,566852.316094,8449
54000706,222,143,בית זרע,מוסד חינוכי בקעת כינרות,,13,5300,253710.045027,733071.105394,0,,253710.045027,733071.105394,8450
61239261,222,1358,אום בטין,בית ספר אנסמבל,,13,5310,188732.672427,575949.424394,0,,188732.672427,575949.424394,8451
53997756,222,9100,נהרייה,גן ילדים - גן מילוא,,13,5305,210257.147027,768351.807094,0,,210257.147027,768351.807094,8452
54007187,222,7400,נתניה,בית ספר - נחלי אלון,,13,5310,186728.620327,691406.216394,0,,186728.620327,691406.216394,8453
53973709,222,171,פרדסייה,גן ילדים - אשוח,,13,5305,192077.478127,690008.381494,0,,192077.478127,690008.381494,8454
54005898,222,9500,קריית ביאליק,גן ילדים - גן קטנטנים,,13,5305,208689.648927,749454.608394,2014,2015-07,208689.648927,749454.608394,8455
61239004,222,1286,שגב-שלום,גן ילדים - גן הפרחים,Gan HaPrahim,13,5305,184266.020227,567386.664194,0,,184266.020227,567386.664194,8456
54000708,222,6500,חדרה,גן ילדים - אשל,,13,5305,191756.442927,705374.135994,0,,191756.442927,705374.135994,8457
61239262,222,1358,אום בטין,בית ספר אורט אום בטין,,13,5330,188718.144527,575915.600494,0,,188718.144527,575915.600494,8458
53999354,222,7600,עכו,בית ספר - מפתן,,13,5330,209140.172327,759426.951094,0,,209140.172327,759426.951094,8459
54023569,222,6800,קריית אתא,גן ילדים - חצר בנים,,13,5305,210881.037327,746682.724294,0,,210881.037327,746682.724294,8460
53973744,222,7400,נתניה,גן ילדים - חינוך מיוחד גן החיננית,,13,5305,186906.580127,691611.135794,2014,2015-07,186906.580127,691611.135794,8461
54000712,222,8300,ראשון לציון,"גן ילדים - מ""מ תכלת וארגמן",,13,5305,176005.295127,656113.963294,0,,176005.295127,656113.963294,8462
54005901,222,8700,רעננה,בית ספר לריקוד און חיים,,13,5300,188443.890727,676474.100194,2014,2015-07,188443.890727,676474.100194,8463
54005902,222,246,נתיבות,בית ספר - נועם אורות,,13,5320,160329.931327,591804.399894,0,,160329.931327,591804.399894,8464
54000714,222,8200,קריית מוצקין,אגודת לקידום מפגרים,AKIM Israel – National Association for the Habili*,13,5300,207476.280527,748673.465594,0,,207476.280527,748673.465594,8465
54008495,222,2710,אום אל-פחם,גן ילדים,Kindergarten,13,5305,214881.259227,714402.191494,0,,214881.259227,714402.191494,8466
53949949,222,7400,נתניה,גן ילדים - פאר,,13,5305,187413.783127,693431.773294,0,,187413.783127,693431.773294,8467
54000152,222,6600,חולון,גן ילדים - גן מנגו,,13,5305,179320.413427,657565.978594,0,,179320.413427,657565.978594,8468
54007421,222,6800,קריית אתא,גן ילדים - גן שושן,Gan Shoshan Kindergarten,13,5305,211492.582927,746021.739394,0,,211492.582927,746021.739394,8469
54023295,222,6500,חדרה,גן ילדים - רחל,Rahel Kindergarten,13,5305,193191.306727,705486.377194,2014,2015-07,193191.306727,705486.377194,8470
53999355,222,166,גן יבנה,גן ילדים - הדקל,,13,5305,172389.177527,632348.120494,0,,172389.177527,632348.120494,8471
54007196,222,9100,נהרייה,גן ילדים - פצפונים,,13,5305,209254.040127,767349.423994,0,,209254.040127,767349.423994,8472
53972890,222,7400,נתניה,"בית ספר - ת""ת עוללים",,13,5310,187233.422127,691713.115894,0,,187233.422127,691713.115894,8473
54006626,222,2500,נשר,גן ילדים - דרורים,Drorim Kindergarten,13,5305,204929.907427,741361.902994,0,,204929.907427,741361.902994,8474
53974947,222,7400,נתניה,גן ילדים - הצלף,,13,5305,186192.296027,692047.980594,0,,186192.296027,692047.980594,8475
53999872,222,8300,ראשון לציון,גן ילדים - גשם של נשיקות,,13,5305,178180.479027,652824.334494,0,,178180.479027,652824.334494,8476
54008230,222,9000,באר שבע,גן ילדים - גן יפית,,13,5305,179952.631727,574126.120994,2014,2015-07,179952.631727,574126.120994,8477
54008303,222,0,,גן ילדים - גן מרגלית,,13,5305,210940.143727,622233.277694,0,,210940.143727,622233.277694,8478
54022422,222,8700,רעננה,גן ילדים - תלתן,,13,5305,187843.359127,676074.218794,0,,187843.359127,676074.218794,8479
53999890,222,8700,רעננה,בית ספר - למוסיקה השרונים,,13,5330,187849.102427,676017.408994,0,,187849.102427,676017.408994,8480
53999366,222,3000,ירושלים,בית ספר לחירשים,,13,5300,216778.445727,630614.623294,2014,2015-07,216778.445727,630614.623294,8481
61239235,222,1161,רהט,גן ילדים,Kindergarten,13,5305,177008.732627,588834.300594,2014,2015-07,177008.732627,588834.300594,8482
53949951,222,7400,נתניה,גן ילדים - קיסוסית,,13,5305,187709.789127,692803.835094,2014,2015-07,187709.789127,692803.835094,8483
54022742,222,3000,ירושלים,בית ספר סנט ג'ורג,,13,5300,221736.313827,632718.182494,2014,2015-07,221736.313827,632718.182494,8484
65104790,222,635,מוקייבלה,גן ילדים - אל פראשת,,13,5305,228451.310127,713217.036994,2014,2015-07,228451.310127,713217.036994,8485
54000173,222,70,אשדוד,גן ילדים - שמש,,13,5305,165588.811527,631861.003694,0,,165588.811527,631861.003694,8486
53999937,222,4000,חיפה,גן ילדים - גן פצפונים,,13,5305,201150.370627,744391.359394,0,,201150.370627,744391.359394,8487
53998628,222,8200,קריית מוצקין,גן ילדים - גן זיידן,,13,5305,208708.052027,750046.364794,0,,208708.052027,750046.364794,8488
61239238,222,1161,רהט,גן ילדים,Kindergarten,13,5305,176813.256127,588642.969194,2014,2015-07,176813.256127,588642.969194,8489
54009656,222,7400,נתניה,גן ילדים - דוכיפת,Dukhifat Kindergarten,13,5305,185843.444327,686780.719694,0,,185843.444327,686780.719694,8490
54008233,222,8600,רמת גן,גן ילדים - עפרוני,,13,5305,183834.238727,663616.641594,0,,183834.238727,663616.641594,8491
65104791,222,635,מוקייבלה,גן ילדים - אל-זוהור,,13,5305,228454.326427,713232.435694,2014,2015-07,228454.326427,713232.435694,8492
54022426,222,0,,מוסד חינוך המרכז לחינוך ימי מכמורת,,13,5300,187756.489627,700865.201994,0,,187756.489627,700865.201994,8493
54022378,222,0,,גן ילדים - גן סנונית,Gan Snunit Kindergarten,13,5305,227936.937527,631735.935594,0,,227936.937527,631735.935594,8494
54008146,222,2660,יבנה,קונסרבטוריון - מרכז מוזיקה,,13,5370,175894.419627,641831.793094,0,,175894.419627,641831.793094,8495
61239242,222,1161,רהט,גן ילדים,Kindergarten,13,5305,177000.653027,588437.206194,2014,2015-07,177000.653027,588437.206194,8496
53949986,222,7400,נתניה,גן ילדים - שקמה 113,,13,5305,187419.932027,693525.059894,0,,187419.932027,693525.059894,8497
54008236,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220156.430227,632798.883294,0,,220156.430227,632798.883294,8498
65104794,222,7700,עפולה,גן ילדים - ויצוים,,13,5305,227028.622727,724390.343494,2014,2015-07,227028.622727,724390.343494,8499
54001848,222,2800,קריית שמונה,גן ילדים - גן תאנה,Gan Te'ena Kindergarten,13,5305,253882.079927,790232.722194,0,,253882.079927,790232.722194,8500
53995792,222,1020,אור עקיבא,גן ילדים - גורים,,13,5305,192339.144527,713015.704894,0,,192339.144527,713015.704894,8501
54008150,222,7400,נתניה,בית ספר פיס,Payis School,13,5300,187997.618127,689633.995294,2014,2015-07,187997.618127,689633.995294,8502
61239243,222,1161,רהט,גן ילדים,Kindergarten,13,5305,176925.675027,588507.280794,2014,2015-07,176925.675027,588507.280794,8503
53949997,222,7400,נתניה,גן ילדים - הסיפן,,13,5305,185970.342827,688935.333694,0,,185970.342827,688935.333694,8504
54022744,222,7900,פתח תקווה,גן ילדים - גן שארית ישראל,,13,5305,188532.115327,665892.028294,0,,188532.115327,665892.028294,8505
65104798,222,7700,עפולה,"ביה""ס יסודי ממלכתי - תדהר",,13,5310,226917.936527,724846.294994,2014,2015-07,226917.936527,724846.294994,8506
65104488,222,7700,עפולה,גן ילדים - לוטם,,13,5305,226715.965727,724604.921694,2014,2015-07,226715.965727,724604.921694,8507
65104489,222,7700,עפולה,גן ילדים - חבצלת,,13,5305,226694.396327,724582.614194,2014,2015-07,226694.396327,724582.614194,8508
65103485,222,0,,ישיבה - חמדת משה,,13,5340,204267.903027,647847.469594,2014,2015-07,204267.903027,647847.469594,8509
65103487,222,1200,מודיעין-מכבים-רעות,גן ילדים - גן אודם,,13,5305,199331.872227,645740.004094,2014,2015-07,199331.872227,645740.004094,8510
65103488,222,1200,מודיעין-מכבים-רעות,גן ילדים - גן אופיר,,13,5305,199328.459127,645738.416594,2014,2015-07,199328.459127,645738.416594,8511
65103489,222,1200,מודיעין-מכבים-רעות,גן ילדים - גן טופז,,13,5305,199324.331627,645736.035294,2014,2015-07,199324.331627,645736.035294,8512
65103491,222,1200,מודיעין-מכבים-רעות,גן ילדים - גן שרקרק,Gan Shrakrak Kindergarten,13,5305,199296.862227,646086.010794,2014,2015-07,199296.862227,646086.010794,8513
65103492,222,1200,מודיעין-מכבים-רעות,גן ילדים - גן ברבור,,13,5305,199304.164727,646103.790794,2014,2015-07,199304.164727,646103.790794,8514
65103494,222,1200,מודיעין-מכבים-רעות,גן ילדים - גן חוחית,Gan Hohit Kindergarten,13,5305,199291.570527,646167.396894,2014,2015-07,199291.570527,646167.396894,8515
65103495,222,1200,מודיעין-מכבים-רעות,גן ילדים - גן להב,,13,5305,199287.919227,646162.634394,2014,2015-07,199287.919227,646162.634394,8516
65103496,222,1200,מודיעין-מכבים-רעות,גן ילדים - גן עיט,,13,5305,199284.744227,646157.713094,2014,2015-07,199284.744227,646157.713094,8517
65105495,222,9200,בית שאן,בית ספר - קשת יונתן,,13,5312,247519.056927,710339.589994,2014,2015-07,247519.056927,710339.589994,8518
53985862,222,168,כפר יונה,גן ילדים - אורנים,Oranim Kindergarten,13,5305,194035.236827,691819.508194,0,,194035.236827,691819.508194,8519
54019016,222,168,כפר יונה,גן ילדים - לוי,,13,5305,193996.573427,691087.793794,0,,193996.573427,691087.793794,8520
54017755,222,7400,נתניה,"גן ילדים - חב""ד",Chabad Kindergarten,13,5305,186716.645427,687854.576294,0,,186716.645427,687854.576294,8521
54019156,222,7400,נתניה,גן ילדים - התמר,,13,5305,189811.827427,691695.967994,0,,189811.827427,691695.967994,8522
53987246,222,7400,נתניה,"גן ילדים - ממ""ד 190",Mamlakhti Dati 190 Kindergarten,13,5305,186454.621527,686981.003294,0,,186454.621527,686981.003294,8523
65103228,222,246,נתיבות,בית ספר - אוהל תמר,,13,5310,161004.045127,593061.794094,2014,2015-07,161004.045127,593061.794094,8524
65106091,222,0,,אולפנה מטה יהודה,,13,5321,200065.985227,630271.591394,2014,2015-07,200065.985227,630271.591394,8525
53979094,222,154,תל מונד,גן ילדים - השקד,,13,5305,192701.459227,685019.341594,0,,192701.459227,685019.341594,8526
53953099,222,7400,נתניה,גן ילדים - הוורדים,,13,5305,186878.523527,693469.603494,0,,186878.523527,693469.603494,8527
53953169,222,7400,נתניה,גן ילדים - החרוב,,13,5305,187150.934327,693845.669994,0,,187150.934327,693845.669994,8528
53953170,222,7400,נתניה,גן ילדים - ההדרים,,13,5305,186908.454727,693762.133894,0,,186908.454727,693762.133894,8529
53953216,222,168,כפר יונה,גן ילדים - מור,,13,5305,193188.148927,692105.530594,0,,193188.148927,692105.530594,8530
54011457,222,7400,נתניה,בית ספר - סגולה,,13,5310,186731.411627,691079.043094,0,,186731.411627,691079.043094,8531
53953436,222,7400,נתניה,גן ילדים - הארז,,13,5305,187427.034027,693551.878994,0,,187427.034027,693551.878994,8532
53952584,222,7400,נתניה,בית ספר - בית חנה,,13,5330,187077.371927,694528.026394,0,,187077.371927,694528.026394,8533
53993573,222,7400,נתניה,כולל,Kolel,13,5340,186199.897427,692535.033694,0,,186199.897427,692535.033694,8534
53993621,222,7400,נתניה,גן ילדים - תקווה,Tikva Kindergarten,13,5305,186716.553827,693703.271794,0,,186716.553827,693703.271794,8535
54019874,222,171,פרדסייה,גן ילדים - אשוח,,13,5305,192059.609827,690008.091994,0,,192059.609827,690008.091994,8536
53994879,222,195,קדימה-צורן,גן ילדים - מרגנית,,13,5305,194586.294127,688268.580494,0,,194586.294127,688268.580494,8537
53995081,222,7400,נתניה,גן ילדים - סלע,,13,5305,187657.709927,692940.025194,0,,187657.709927,692940.025194,8538
53995051,222,7400,נתניה,גן ילדים - טופ גן,,13,5305,187693.519027,694293.652494,0,,187693.519027,694293.652494,8539
53995099,222,7400,נתניה,גן ילדים - הצאלון,,13,5305,186350.904727,691860.617794,0,,186350.904727,691860.617794,8540
53995115,222,7400,נתניה,בית ספר - חורב,,13,5312,187259.002927,692350.884994,0,,187259.002927,692350.884994,8541
53995257,222,7400,נתניה,גן ילדים - הדובדבן,HaDuvdevan Kindergarten,13,5305,187627.451227,692985.706594,0,,187627.451227,692985.706594,8542
53995258,222,7400,נתניה,גן ילדים - הדבורנית,,13,5305,185972.728627,687858.817094,0,,185972.728627,687858.817094,8543
54008339,222,2045,נחלה,גן ילדים,Kindergarten,13,5305,180766.741327,618936.181994,0,,180766.741327,618936.181994,8544
54008344,222,0,,פנימיה,,13,5338,211395.714927,603961.370894,0,,211395.714927,603961.370894,8545
54008321,222,7900,פתח תקווה,גן ילדים - גן סלעית,Gan Sal'it Kindergarten,13,5305,190855.242527,665647.859894,0,,190855.242527,665647.859894,8546
54008322,222,6100,בני ברק,ישיבת - אוריתה,,13,5340,185240.842927,664613.640694,0,,185240.842927,664613.640694,8547
54008326,222,736,גילת,גן ילדים,Kindergarten,13,5305,166660.228527,582019.638594,0,,166660.228527,582019.638594,8548
61239056,222,1060,לקיה,גן ילדים,Kindergarten,13,5305,188074.667527,581300.558794,0,,188074.667527,581300.558794,8549
61239057,222,1060,לקיה,גן ילדים,Kindergarten,13,5305,188574.081827,581287.927094,0,,188574.081827,581287.927094,8550
61239059,222,1060,לקיה,בית ספר יסודי אלביירוני,,13,5310,188798.379427,581112.725994,0,,188798.379427,581112.725994,8551
61239061,222,1060,לקיה,גן ילדים,Kindergarten,13,5305,188818.258827,581010.352694,0,,188818.258827,581010.352694,8552
54001495,222,7400,נתניה,גן ילדים - האנקור,,13,5305,186631.925527,689166.211394,0,,186631.925527,689166.211394,8553
54001537,222,7400,נתניה,ישיבת - תפארת למשה,,13,5340,186745.303227,691868.619094,0,,186745.303227,691868.619094,8554
54001643,222,7400,נתניה,גן ילדים - נווה עוז תות,,13,5305,185705.484127,689269.333094,0,,185705.484127,689269.333094,8555
65105501,222,9200,בית שאן,תנועת נוער בני עקיבא,Bne Akiva Youth Movement,13,5300,247178.684627,711367.441194,2014,2015-07,247178.684627,711367.441194,8556
65104682,222,0,,תלמוד תורה - אדרת אליהו,,13,5312,209826.078027,622981.195894,2014,2015-07,209826.078027,622981.195894,8557
65106569,222,0,,גן ילדים - בית יעקב,,13,5305,209840.418527,622988.127994,2014,2015-07,209840.418527,622988.127994,8558
65104685,222,0,,גן ילדים - עץ חיים,,13,5305,209880.959327,622663.916794,2014,2015-07,209880.959327,622663.916794,8559
65104686,222,0,,גן ילדים - בדרכי אמותינו,,13,5305,209701.157827,622713.741094,2014,2015-07,209701.157827,622713.741094,8560
65104687,222,0,,בית ספר - הליכות ביתה,,13,5332,210646.237027,623338.530794,2014,2015-07,210646.237027,623338.530794,8561
65104689,222,0,,תלמוד תורה - אהלי מנחם,,13,5312,210703.976927,623078.553794,2014,2015-07,210703.976927,623078.553794,8562
53980527,222,7400,נתניה,ישיבה,Yeshiva,13,5340,186208.938927,692532.688294,0,,186208.938927,692532.688294,8563
54008368,222,1129,גרופית,פנימיה - מבנה נעורים,,13,5338,206029.364327,428177.568394,0,,206029.364327,428177.568394,8564
54022774,222,229,גני תקווה,גן ילדים - ורד,,13,5305,187763.205627,663008.129194,0,,187763.205627,663008.129194,8565
53983806,222,7400,נתניה,בית ספר - ישורון,,13,5312,186609.166927,693538.050794,0,,186609.166927,693538.050794,8566
53984124,222,7400,נתניה,גן ילדים - הורד,,13,5305,186195.956027,692051.381794,0,,186195.956027,692051.381794,8567
54008440,222,2610,בית שמש,ישיבה - אור תורה,,13,5340,199247.865627,625697.966694,2014,2015-07,199247.865627,625697.966694,8568
54022788,222,1031,שדרות,גן ילדים - גן דקלה,,13,5305,162384.767127,604009.780394,0,,162384.767127,604009.780394,8569
54008452,222,3000,ירושלים,בית ספר - הדמוקרטי,,13,5310,220225.832527,629246.962794,0,,220225.832527,629246.962794,8570
54008455,222,6100,בני ברק,ישיבה - לצעירים בית שמעיה,,13,5340,185378.453127,666131.092994,0,,185378.453127,666131.092994,8571
65104960,222,0,,מעון - בית ברכה,,13,5305,210163.270727,623109.549794,2014,2015-07,210163.270727,623109.549794,8572
65104963,222,0,,סמינר - בית ברכה,,13,5321,210166.017127,622718.272594,2014,2015-07,210166.017127,622718.272594,8573
65104965,222,0,,מעון - ניצן,,13,5305,210169.827127,622609.052394,2014,2015-07,210169.827127,622609.052394,8574
65104966,222,0,,גו ילדים,Kindergarten,13,5305,210129.822027,622542.800594,2014,2015-07,210129.822027,622542.800594,8575
65104501,222,7700,עפולה,גן ילדים - גן תרשיש,,13,5305,229058.877327,724199.745294,2014,2015-07,229058.877327,724199.745294,8576
65104503,222,7700,עפולה,מעון יום - אמונה,Emuna Day Care Center,13,5305,229036.030527,724226.050194,2014,2015-07,229036.030527,724226.050194,8577
65104548,222,7700,עפולה,חטיבת ביניים - אלון,,13,5320,227275.039927,724811.522194,2014,2015-07,227275.039927,724811.522194,8578
54008499,222,534,עספיא,אקדמיה מכללה,,13,5370,205806.226227,734620.311094,0,,205806.226227,734620.311094,8579
54007395,222,1082,מעגלים,גן ילדים,Kindergarten,13,5305,161842.203227,589788.083894,0,,161842.203227,589788.083894,8580
54008244,222,2610,בית שמש,גן ילדים - ספארי,,13,5305,198572.754727,628761.070894,0,,198572.754727,628761.070894,8581
54022745,222,3000,ירושלים,גן ילדים,Kindergarten,13,5305,220829.107127,629225.540194,0,,220829.107127,629225.540194,8582
54008248,222,6200,בת ים,"בית ספר - דתי נת""ת בני ציון",,13,5310,176051.121127,657699.978894,0,,176051.121127,657699.978894,8583
54008258,222,6600,חולון,גן ילדים - נחליאלי,Nahali'eli Kindergarten,13,5305,178562.872027,657554.929394,0,,178562.872027,657554.929394,8584
54008259,222,1236,נירית,גן ילדים - אילנות,,13,5305,198824.096227,672559.533794,0,,198824.096227,672559.533794,8585
54023234,222,2610,בית שמש,גן ילדים - מעון אילנה,,13,5305,199360.555627,626874.991094,0,,199360.555627,626874.991094,8586
54005630,222,9000,באר שבע,גן ילדים - גן אוצר חיים,,13,5305,180130.400027,575067.780394,0,,180130.400027,575067.780394,8587
54019793,222,7100,אשקלון,בית ספר - לבנים מעיין חיים ושלום,,13,5321,160283.199327,619588.705994,0,,160283.199327,619588.705994,8588
54021092,222,2650,רמת השרון,גן ילדים - סביון,Savyon Kindergarten,13,5305,187207.599727,670930.601094,0,,187207.599727,670930.601094,8589
53994486,222,6600,חולון,גן ילדים - צלילי המוסיקה,,13,5305,180311.756427,658565.376694,0,,180311.756427,658565.376694,8590
54019794,222,6900,כפר סבא,בית ספר,School,13,5337,192285.926227,676177.980694,0,,192285.926227,676177.980694,8591
53994721,222,8700,רעננה,גן ילדים,Kindergarten,13,5305,188235.859427,677148.495494,2014,2015-07,188235.859427,677148.495494,8592
53994489,222,1200,מודיעין-מכבים-רעות,גן ילדים - תדהר,Tidhar Kindergarten,13,5305,201190.500027,644579.960394,0,,201190.500027,644579.960394,8593
54001849,222,9000,באר שבע,גן ילדים - גן מולי,,13,5305,178305.012727,572761.294394,0,,178305.012727,572761.294394,8594
53994730,222,8400,רחובות,גן ילדים - גן שרה,,13,5305,183058.530827,644588.281994,0,,183058.530827,644588.281994,8595
53994495,222,6600,חולון,"מרכז יח""ד",YaHaD Center,13,5300,178130.871127,657859.075294,0,,178130.871127,657859.075294,8596
53950112,222,154,תל מונד,גן ילדים - האלון,,13,5305,192596.621227,685133.795694,0,,192596.621227,685133.795694,8597
54008158,222,8300,ראשון לציון,גן ילדים - גן שלושה אורנים,,13,5305,178973.968027,653752.465594,0,,178973.968027,653752.465594,8598
61239247,222,1161,רהט,גן ילדים - גן אלזהרא,,13,5305,177357.842327,588723.212894,2014,2015-07,177357.842327,588723.212894,8599
53994507,222,1139,כרמיאל,גן ילדים - רם,,13,5305,226121.468127,757401.130294,0,,226121.468127,757401.130294,8600
61239252,222,1161,רהט,בית ספר - אלפארדוס,,13,5310,178097.395027,588597.493594,0,,178097.395027,588597.493594,8601
54006021,222,7900,פתח תקווה,גן ילדים - גן חרצית,Gan Hartsit Kindergarten,13,5305,188451.800527,665102.187694,0,,188451.800527,665102.187694,8602
53996177,222,7700,עפולה,"מרכז פסג""ה מרכז לפיתוח סגלי הוראה",,13,5300,228188.048327,723895.143194,0,,228188.048327,723895.143194,8603
54021930,222,70,אשדוד,גן ילדים - ממלכתי דתי מורן,,13,5305,166759.143927,633351.420294,0,,166759.143927,633351.420294,8604
54021181,222,6200,בת ים,גן ילדים - בריזה,,13,5305,176222.357627,658148.062794,0,,176222.357627,658148.062794,8605
54006027,222,1061,נצרת עילית,גן ילדים - גפן,,13,5305,230308.274727,734715.465594,0,,230308.274727,734715.465594,8606
53994735,222,6800,קריית אתא,בית ספר - נחלת משה,,13,5337,210261.979327,746004.642294,0,,210261.979327,746004.642294,8607
53950151,222,7400,נתניה,גן ילדים - הדרור,,13,5305,186693.010327,687866.739894,0,,186693.010327,687866.739894,8608
53988419,222,7400,נתניה,גן ילדים - יובל,,13,5305,186010.833727,686941.317094,0,,186010.833727,686941.317094,8609
53995600,222,296,נווה איתן,בית החינוך גאון הירדן,,13,5300,249922.187127,710900.307294,0,,249922.187127,710900.307294,8610
53988432,222,168,כפר יונה,גן ילדים - השקוף,,13,5305,193822.392827,691189.743694,0,,193822.392827,691189.743694,8611
54009729,222,7400,נתניה,בית ספר - תשרי,,13,5310,188155.076527,689168.450794,0,,188155.076527,689168.450794,8612
54021714,222,240,יקנעם עילית,גן ילדים - יערה,Ya'ara Kindergarten,13,5305,208803.683327,727122.745594,0,,208803.683327,727122.745594,8613
53988515,222,7400,נתניה,גן ילדים - לוע הארי,,13,5305,187714.281627,692838.918894,0,,187714.281627,692838.918894,8614
54002419,222,440,יסודות,ישיבה,Yeshiva,13,5340,187457.088427,635754.250394,0,,187457.088427,635754.250394,8615
53949199,222,7400,נתניה,גן ילדים - האשל 108,,13,5305,187406.081127,693548.292794,0,,187406.081127,693548.292794,8616
54021224,222,9700,הוד השרון,גן ילדים - גן אדמונית,,13,5305,190970.194027,673931.975794,2014,2015-07,190970.194027,673931.975794,8617
54006030,222,8300,ראשון לציון,גן ילדים - גן מעיין הקסם,,13,5305,181588.831427,653368.617794,0,,181588.831427,653368.617794,8618
53998609,222,0,,גן ילדים - דקל,,13,5305,202935.270227,669558.856094,0,,202935.270227,669558.856094,8619
53991137,222,7400,נתניה,גן ילדים - הרקפת,,13,5305,186931.205227,694195.591094,0,,186931.205227,694195.591094,8620
54002422,222,3000,ירושלים,בית הוראה מנחת יצחק,,13,5300,220740.285027,632692.998694,0,,220740.285027,632692.998694,8621
53949291,222,316,כפר נטר,גן ילדים - סחרב,,13,5305,188235.154527,686586.505694,0,,188235.154527,686586.505694,8622
54021101,222,6700,טבריה,גן ילדים - גן סמדר,Gan Smadar Kindergarten,13,5305,248587.850827,742976.359394,0,,248587.850827,742976.359394,8623
